year;month;day;plot;subplot;species;individuals
2017;5;9;8;A1;MEPO;0
2018;6;15;8;A1;MEPO;0
2019;5;14;8;A1;MEPO;0
2015;4;20;9;A1;MEPO;0
2016;4;2;9;A1;MEPO;0
2017;5;9;9;A1;MEPO;0
2018;6;15;9;A1;MEPO;0
2019;5;14;9;A1;MEPO;0
2015;4;20;1;A2;MEPO;0
2016;4;2;1;A2;MEPO;0
2017;5;9;1;A2;MEPO;0
2018;6;15;1;A2;MEPO;0
2019;5;14;1;A2;MEPO;0
2015;4;20;2;A2;MEPO;0
2016;4;2;2;A2;MEPO;0
2017;5;9;2;A2;MEPO;0
2018;6;15;2;A2;MEPO;0
2019;5;14;2;A2;MEPO;0
2015;4;20;3;A2;MEPO;0
2016;4;2;3;A2;MEPO;0
2017;5;9;3;A2;MEPO;0
2018;6;15;3;A2;MEPO;0
2019;5;14;3;A2;MEPO;0
2015;4;20;4;A2;MEPO;0
2016;4;2;4;A2;MEPO;0
2017;5;9;4;A2;MEPO;0
2018;6;15;4;A2;MEPO;0
2019;5;14;4;A2;MEPO;0
2015;4;20;5;A2;MEPO;0
2016;4;2;5;A2;MEPO;0
2017;5;9;5;A2;MEPO;0
2018;6;15;5;A2;MEPO;0
2019;5;14;5;A2;MEPO;0
2015;4;20;6;A2;MEPO;0
2016;4;2;6;A2;MEPO;0
2017;5;9;6;A2;MEPO;0
2018;6;15;6;A2;MEPO;0
2019;5;14;6;A2;MEPO;0
2015;4;20;7;A2;MEPO;0
2016;4;2;7;A2;MEPO;0
2017;5;9;7;A2;MEPO;0
2018;6;15;7;A2;MEPO;0
2019;5;14;7;A2;MEPO;0
2015;4;20;8;A2;MEPO;0
2016;4;2;8;A2;MEPO;0
2017;5;9;8;A2;MEPO;0
2018;6;15;8;A2;MEPO;0
2019;5;14;8;A2;MEPO;0
2015;4;20;9;A2;MEPO;0
2016;4;2;9;A2;MEPO;0
2017;5;9;9;A2;MEPO;0
2018;6;15;9;A2;MEPO;0
2019;5;14;9;A2;MEPO;0
2015;4;20;1;A3;MEPO;0
2016;4;2;1;A3;MEPO;1
2017;5;9;1;A3;MEPO;0
2018;6;15;1;A3;MEPO;0
2019;5;14;1;A3;MEPO;0
2015;4;20;2;A3;MEPO;0
2016;4;2;2;A3;MEPO;0
2017;5;9;2;A3;MEPO;0
2018;6;15;2;A3;MEPO;0
2019;5;14;2;A3;MEPO;0
2015;4;20;3;A3;MEPO;1
2016;4;2;3;A3;MEPO;0
2017;5;9;3;A3;MEPO;0
2018;6;15;3;A3;MEPO;0
2019;5;14;3;A3;MEPO;0
2015;4;20;4;A3;MEPO;0
2016;4;2;4;A3;MEPO;0
2017;5;9;4;A3;MEPO;0
2018;6;15;4;A3;MEPO;0
2019;5;14;4;A3;MEPO;0
2015;4;20;5;A3;MEPO;0
2016;4;2;5;A3;MEPO;0
2017;5;9;5;A3;MEPO;0
2018;6;15;5;A3;MEPO;0
2019;5;14;5;A3;MEPO;0
2015;4;20;6;A3;MEPO;0
2016;4;2;6;A3;MEPO;0
2017;5;9;6;A3;MEPO;0
2018;6;15;6;A3;MEPO;0
2019;5;14;6;A3;MEPO;0
2015;4;20;7;A3;MEPO;0
2016;4;2;7;A3;MEPO;0
2017;5;9;7;A3;MEPO;0
2018;6;15;7;A3;MEPO;0
2019;5;14;7;A3;MEPO;0
2015;4;20;8;A3;MEPO;0
2016;4;2;8;A3;MEPO;2
2017;5;9;8;A3;MEPO;0
2018;6;15;8;A3;MEPO;0
2019;5;14;8;A3;MEPO;0
2015;4;20;9;A3;MEPO;0
2016;4;2;9;A3;MEPO;0
2017;5;9;9;A3;MEPO;0
2018;6;15;9;A3;MEPO;0
2019;5;14;9;A3;MEPO;0
2015;4;20;1;A4;MEPO;0
2016;4;2;1;A4;MEPO;0
2017;5;9;1;A4;MEPO;0
2018;6;15;1;A4;MEPO;0
2019;5;14;1;A4;MEPO;0
2015;4;20;2;A4;MEPO;0
2016;4;2;2;A4;MEPO;0
2017;5;9;2;A4;MEPO;0
2018;6;15;2;A4;MEPO;0
2019;5;14;2;A4;MEPO;0
2015;4;20;3;A4;MEPO;0
2016;4;2;3;A4;MEPO;0
2017;5;9;3;A4;MEPO;0
2018;6;15;3;A4;MEPO;0
2019;5;14;3;A4;MEPO;0
2015;4;20;4;A4;MEPO;0
2016;4;2;4;A4;MEPO;0
2017;5;9;4;A4;MEPO;0
2018;6;15;4;A4;MEPO;0
2019;5;14;4;A4;MEPO;0
2015;4;20;5;A4;MEPO;0
2016;4;2;5;A4;MEPO;0
2017;5;9;5;A4;MEPO;0
2018;6;15;5;A4;MEPO;0
2019;5;14;5;A4;MEPO;0
2015;4;20;6;A4;MEPO;0
2016;4;2;6;A4;MEPO;0
2017;5;9;6;A4;MEPO;0
2018;6;15;6;A4;MEPO;0
2019;5;14;6;A4;MEPO;0
2015;4;20;7;A4;MEPO;0
2016;4;2;7;A4;MEPO;1
2017;5;9;7;A4;MEPO;0
2018;6;15;7;A4;MEPO;0
2019;5;14;7;A4;MEPO;0
2015;4;20;8;A4;MEPO;0
2016;4;2;8;A4;MEPO;2
2017;5;9;8;A4;MEPO;0
2018;6;15;8;A4;MEPO;0
2019;5;14;8;A4;MEPO;0
2015;4;20;9;A4;MEPO;0
2016;4;2;9;A4;MEPO;0
2017;5;9;9;A4;MEPO;0
2018;6;15;9;A4;MEPO;0
2019;5;14;9;A4;MEPO;0
2015;4;20;1;A5;MEPO;0
2016;4;2;1;A5;MEPO;0
2017;5;9;1;A5;MEPO;0
2018;6;15;1;A5;MEPO;0
2019;5;14;1;A5;MEPO;0
2015;4;20;2;A5;MEPO;0
2016;4;2;2;A5;MEPO;0
2017;5;9;2;A5;MEPO;0
2018;6;15;2;A5;MEPO;0
2019;5;14;2;A5;MEPO;0
2015;4;20;3;A5;MEPO;0
2016;4;2;3;A5;MEPO;0
2017;5;9;3;A5;MEPO;0
2018;6;15;3;A5;MEPO;0
2019;5;14;3;A5;MEPO;0
2015;4;20;4;A5;MEPO;0
2016;4;2;4;A5;MEPO;0
2017;5;9;4;A5;MEPO;0
2018;6;15;4;A5;MEPO;0
2019;5;14;4;A5;MEPO;0
2015;4;20;5;A5;MEPO;0
2016;4;2;5;A5;MEPO;0
2017;5;9;5;A5;MEPO;0
2018;6;15;5;A5;MEPO;0
2019;5;14;5;A5;MEPO;0
2015;4;20;6;A5;MEPO;0
2016;4;2;6;A5;MEPO;0
2017;5;9;6;A5;MEPO;0
2018;6;15;6;A5;MEPO;0
2019;5;14;6;A5;MEPO;0
2015;4;20;7;A5;MEPO;0
2016;4;2;7;A5;MEPO;0
2017;5;9;7;A5;MEPO;0
2018;6;15;7;A5;MEPO;0
2019;5;14;7;A5;MEPO;0
2015;4;20;8;A5;MEPO;0
2016;4;2;8;A5;MEPO;0
2017;5;9;8;A5;MEPO;0
2018;6;15;8;A5;MEPO;0
2019;5;14;8;A5;MEPO;0
2015;4;20;9;A5;MEPO;0
2016;4;2;9;A5;MEPO;0
2017;5;9;9;A5;MEPO;0
2018;6;15;9;A5;MEPO;0
2019;5;14;9;A5;MEPO;0
2015;4;20;1;A6;MEPO;0
2016;4;2;1;A6;MEPO;0
2017;5;9;1;A6;MEPO;0
2018;6;15;1;A6;MEPO;0
2019;5;14;1;A6;MEPO;0
2015;4;20;2;A6;MEPO;0
2016;4;2;2;A6;MEPO;0
2017;5;9;2;A6;MEPO;0
2018;6;15;2;A6;MEPO;0
2019;5;14;2;A6;MEPO;0
2015;4;20;3;A6;MEPO;0
2016;4;2;3;A6;MEPO;0
2017;5;9;3;A6;MEPO;0
2018;6;15;3;A6;MEPO;0
2019;5;14;3;A6;MEPO;0
2015;4;20;4;A6;MEPO;0
2016;4;2;4;A6;MEPO;0
2017;5;9;4;A6;MEPO;0
2018;6;15;4;A6;MEPO;0
2019;5;14;4;A6;MEPO;0
2015;4;20;5;A6;MEPO;0
2016;4;2;5;A6;MEPO;0
2017;5;9;5;A6;MEPO;0
2018;6;15;5;A6;MEPO;0
2019;5;14;5;A6;MEPO;0
2015;4;20;6;A6;MEPO;0
2016;4;2;6;A6;MEPO;0
2017;5;9;6;A6;MEPO;0
2018;6;15;6;A6;MEPO;0
2019;5;14;6;A6;MEPO;0
2015;4;20;7;A6;MEPO;0
2016;4;2;7;A6;MEPO;0
2017;5;9;7;A6;MEPO;0
2018;6;15;7;A6;MEPO;0
2019;5;14;7;A6;MEPO;0
2015;4;20;8;A6;MEPO;0
2016;4;2;8;A6;MEPO;0
2017;5;9;8;A6;MEPO;0
2018;6;15;8;A6;MEPO;0
2019;5;14;8;A6;MEPO;0
2015;4;20;9;A6;MEPO;0
2016;4;2;9;A6;MEPO;0
2017;5;9;9;A6;MEPO;0
2018;6;15;9;A6;MEPO;0
2019;5;14;9;A6;MEPO;0
2015;4;20;1;B1;MEPO;0
2016;4;2;1;B1;MEPO;0
2017;5;9;1;B1;MEPO;0
2018;6;15;1;B1;MEPO;0
2019;5;14;1;B1;MEPO;0
2015;4;20;2;B1;MEPO;0
2016;4;2;2;B1;MEPO;0
2017;5;9;2;B1;MEPO;0
2018;6;15;2;B1;MEPO;0
2019;5;14;2;B1;MEPO;0
2015;4;20;3;B1;MEPO;1
2016;4;2;3;B1;MEPO;0
2017;5;9;3;B1;MEPO;0
2018;6;15;3;B1;MEPO;0
2019;5;14;3;B1;MEPO;0
2015;4;20;4;B1;MEPO;0
2016;4;2;4;B1;MEPO;0
2017;5;9;4;B1;MEPO;0
2018;6;15;4;B1;MEPO;0
2019;5;14;4;B1;MEPO;0
2015;4;20;5;B1;MEPO;0
2016;4;2;5;B1;MEPO;0
2017;5;9;5;B1;MEPO;0
2018;6;15;5;B1;MEPO;0
2019;5;14;5;B1;MEPO;0
2015;4;20;6;B1;MEPO;0
2016;4;2;6;B1;MEPO;0
2017;5;9;6;B1;MEPO;0
2018;6;15;6;B1;MEPO;0
2019;5;14;6;B1;MEPO;0
2015;4;20;7;B1;MEPO;0
2016;4;2;7;B1;MEPO;0
2017;5;9;7;B1;MEPO;0
2018;6;15;7;B1;MEPO;0
2019;5;14;7;B1;MEPO;0
2015;4;20;8;B1;MEPO;0
2016;4;2;8;B1;MEPO;1
2017;5;9;8;B1;MEPO;0
2018;6;15;8;B1;MEPO;0
2019;5;14;8;B1;MEPO;0
2015;4;20;9;B1;MEPO;0
2016;4;2;9;B1;MEPO;0
2017;5;9;9;B1;MEPO;0
2018;6;15;9;B1;MEPO;0
2019;5;14;9;B1;MEPO;0
2015;4;20;1;B2;MEPO;0
2016;4;2;1;B2;MEPO;0
2017;5;9;1;B2;MEPO;0
2018;6;15;1;B2;MEPO;0
2019;5;14;1;B2;MEPO;0
2015;4;20;2;B2;MEPO;0
2016;4;2;2;B2;MEPO;0
2017;5;9;2;B2;MEPO;0
2018;6;15;2;B2;MEPO;0
2019;5;14;2;B2;MEPO;0
2015;4;20;3;B2;MEPO;0
2016;4;2;3;B2;MEPO;0
2017;5;9;3;B2;MEPO;0
2018;6;15;3;B2;MEPO;0
2019;5;14;3;B2;MEPO;0
2015;4;20;4;B2;MEPO;0
2016;4;2;4;B2;MEPO;0
2017;5;9;4;B2;MEPO;0
2018;6;15;4;B2;MEPO;0
2019;5;14;4;B2;MEPO;0
2015;4;20;5;B2;MEPO;0
2016;4;2;5;B2;MEPO;0
2017;5;9;5;B2;MEPO;0
2018;6;15;5;B2;MEPO;0
2019;5;14;5;B2;MEPO;0
2015;4;20;6;B2;MEPO;0
2016;4;2;6;B2;MEPO;0
2017;5;9;6;B2;MEPO;0
2018;6;15;6;B2;MEPO;0
2019;5;14;6;B2;MEPO;0
2015;4;20;7;B2;MEPO;0
2016;4;2;7;B2;MEPO;0
2017;5;9;7;B2;MEPO;0
2018;6;15;7;B2;MEPO;0
2019;5;14;7;B2;MEPO;0
2015;4;20;8;B2;MEPO;0
2016;4;2;8;B2;MEPO;0
2017;5;9;8;B2;MEPO;0
2018;6;15;8;B2;MEPO;0
2019;5;14;8;B2;MEPO;0
2015;4;20;9;B2;MEPO;0
2016;4;2;9;B2;MEPO;0
2017;5;9;9;B2;MEPO;0
2018;6;15;9;B2;MEPO;0
2019;5;14;9;B2;MEPO;0
2015;4;20;1;B3;MEPO;0
2016;4;2;1;B3;MEPO;0
2017;5;9;1;B3;MEPO;0
2018;6;15;1;B3;MEPO;0
2019;5;14;1;B3;MEPO;0
2015;4;20;2;B3;MEPO;0
2016;4;2;2;B3;MEPO;0
2017;5;9;2;B3;MEPO;0
2018;6;15;2;B3;MEPO;0
2019;5;14;2;B3;MEPO;0
2015;4;20;3;B3;MEPO;0
2016;4;2;3;B3;MEPO;0
2017;5;9;3;B3;MEPO;0
2018;6;15;3;B3;MEPO;0
2019;5;14;3;B3;MEPO;0
2015;4;20;4;B3;MEPO;0
2016;4;2;4;B3;MEPO;0
2017;5;9;4;B3;MEPO;0
2018;6;15;4;B3;MEPO;0
2019;5;14;4;B3;MEPO;0
2015;4;20;5;B3;MEPO;0
2016;4;2;5;B3;MEPO;0
2017;5;9;5;B3;MEPO;0
2018;6;15;5;B3;MEPO;0
2019;5;14;5;B3;MEPO;0
2015;4;20;6;B3;MEPO;0
2016;4;2;6;B3;MEPO;0
2017;5;9;6;B3;MEPO;0
2018;6;15;6;B3;MEPO;0
2019;5;14;6;B3;MEPO;0
2015;4;20;7;B3;MEPO;0
2016;4;2;7;B3;MEPO;0
2017;5;9;7;B3;MEPO;0
2018;6;15;7;B3;MEPO;0
2019;5;14;7;B3;MEPO;0
2015;4;20;8;B3;MEPO;0
2016;4;2;8;B3;MEPO;0
2017;5;9;8;B3;MEPO;0
2018;6;15;8;B3;MEPO;0
2019;5;14;8;B3;MEPO;0
2015;4;20;9;B3;MEPO;0
2016;4;2;9;B3;MEPO;0
2017;5;9;9;B3;MEPO;0
2018;6;15;9;B3;MEPO;0
2019;5;14;9;B3;MEPO;0
2015;4;20;1;B4;MEPO;0
2016;4;2;1;B4;MEPO;0
2017;5;9;1;B4;MEPO;0
2018;6;15;1;B4;MEPO;0
2019;5;14;1;B4;MEPO;0
2015;4;20;2;B4;MEPO;0
2016;4;2;2;B4;MEPO;0
2017;5;9;2;B4;MEPO;0
2018;6;15;2;B4;MEPO;0
2019;5;14;2;B4;MEPO;0
2015;4;20;3;B4;MEPO;0
2016;4;2;3;B4;MEPO;0
2017;5;9;3;B4;MEPO;0
2018;6;15;3;B4;MEPO;0
2019;5;14;3;B4;MEPO;0
2015;4;20;4;B4;MEPO;0
2016;4;2;4;B4;MEPO;0
2017;5;9;4;B4;MEPO;0
2018;6;15;4;B4;MEPO;0
2019;5;14;4;B4;MEPO;0
2015;4;20;5;B4;MEPO;0
2016;4;2;5;B4;MEPO;0
2017;5;9;5;B4;MEPO;0
2018;6;15;5;B4;MEPO;0
2019;5;14;5;B4;MEPO;0
2015;4;20;6;B4;MEPO;0
2016;4;2;6;B4;MEPO;0
2017;5;9;6;B4;MEPO;0
2018;6;15;6;B4;MEPO;0
2019;5;14;6;B4;MEPO;0
2015;4;20;7;B4;MEPO;0
2016;4;2;7;B4;MEPO;0
2017;5;9;7;B4;MEPO;0
2018;6;15;7;B4;MEPO;0
2019;5;14;7;B4;MEPO;0
2015;4;20;8;B4;MEPO;0
2016;4;2;8;B4;MEPO;0
2017;5;9;8;B4;MEPO;0
2018;6;15;8;B4;MEPO;0
2019;5;14;8;B4;MEPO;0
2015;4;20;9;B4;MEPO;0
2016;4;2;9;B4;MEPO;0
2017;5;9;9;B4;MEPO;0
2018;6;15;9;B4;MEPO;0
2019;5;14;9;B4;MEPO;0
2015;4;20;1;B5;MEPO;0
2016;4;2;1;B5;MEPO;0
2017;5;9;1;B5;MEPO;0
2018;6;15;1;B5;MEPO;0
2019;5;14;1;B5;MEPO;0
2015;4;20;2;B5;MEPO;0
2016;4;2;2;B5;MEPO;0
2017;5;9;2;B5;MEPO;0
2018;6;15;2;B5;MEPO;0
2019;5;14;2;B5;MEPO;0
2015;4;20;3;B5;MEPO;3
2016;4;2;3;B5;MEPO;0
2017;5;9;3;B5;MEPO;0
2018;6;15;3;B5;MEPO;0
2019;5;14;3;B5;MEPO;0
2015;4;20;4;B5;MEPO;0
2016;4;2;4;B5;MEPO;0
2017;5;9;4;B5;MEPO;0
2018;6;15;4;B5;MEPO;0
2019;5;14;4;B5;MEPO;0
2015;4;20;5;B5;MEPO;0
2016;4;2;5;B5;MEPO;0
2017;5;9;5;B5;MEPO;0
2018;6;15;5;B5;MEPO;0
2019;5;14;5;B5;MEPO;0
2015;4;20;6;B5;MEPO;0
2016;4;2;6;B5;MEPO;0
2017;5;9;6;B5;MEPO;0
2018;6;15;6;B5;MEPO;0
2019;5;14;6;B5;MEPO;0
2015;4;20;7;B5;MEPO;0
2016;4;2;7;B5;MEPO;0
2017;5;9;7;B5;MEPO;0
2018;6;15;7;B5;MEPO;0
2019;5;14;7;B5;MEPO;0
2015;4;20;8;B5;MEPO;0
2016;4;2;8;B5;MEPO;0
2017;5;9;8;B5;MEPO;0
2018;6;15;8;B5;MEPO;0
2019;5;14;8;B5;MEPO;0
2015;4;20;9;B5;MEPO;0
2016;4;2;9;B5;MEPO;0
2017;5;9;9;B5;MEPO;0
2018;6;15;9;B5;MEPO;0
2019;5;14;9;B5;MEPO;0
2015;4;20;1;B6;MEPO;0
2016;4;2;1;B6;MEPO;0
2017;5;9;1;B6;MEPO;0
2018;6;15;1;B6;MEPO;0
2019;5;14;1;B6;MEPO;0
2015;4;20;2;B6;MEPO;0
2016;4;2;2;B6;MEPO;0
2017;5;9;2;B6;MEPO;0
2018;6;15;2;B6;MEPO;0
2019;5;14;2;B6;MEPO;0
2015;4;20;3;B6;MEPO;0
2016;4;2;3;B6;MEPO;0
2017;5;9;3;B6;MEPO;0
2018;6;15;3;B6;MEPO;0
2019;5;14;3;B6;MEPO;0
2015;4;20;4;B6;MEPO;0
2016;4;2;4;B6;MEPO;0
2017;5;9;4;B6;MEPO;0
2018;6;15;4;B6;MEPO;0
2019;5;14;4;B6;MEPO;0
2015;4;20;5;B6;MEPO;0
2016;4;2;5;B6;MEPO;0
2017;5;9;5;B6;MEPO;0
2018;6;15;5;B6;MEPO;0
2019;5;14;5;B6;MEPO;0
2015;4;20;6;B6;MEPO;0
2016;4;2;6;B6;MEPO;0
2017;5;9;6;B6;MEPO;0
2018;6;15;6;B6;MEPO;0
2019;5;14;6;B6;MEPO;0
2015;4;20;7;B6;MEPO;0
2016;4;2;7;B6;MEPO;0
2017;5;9;7;B6;MEPO;0
2018;6;15;7;B6;MEPO;0
2019;5;14;7;B6;MEPO;0
2015;4;20;8;B6;MEPO;0
2016;4;2;8;B6;MEPO;0
2017;5;9;8;B6;MEPO;0
2018;6;15;8;B6;MEPO;0
2019;5;14;8;B6;MEPO;0
2015;4;20;9;B6;MEPO;0
2016;4;2;9;B6;MEPO;0
2017;5;9;9;B6;MEPO;0
2018;6;15;9;B6;MEPO;0
2019;5;14;9;B6;MEPO;0
2015;4;20;1;C1;MEPO;0
2016;4;2;1;C1;MEPO;0
2017;5;9;1;C1;MEPO;0
2018;6;15;1;C1;MEPO;0
2019;5;14;1;C1;MEPO;0
2015;4;20;2;C1;MEPO;0
2016;4;2;2;C1;MEPO;0
2017;5;9;2;C1;MEPO;0
2018;6;15;2;C1;MEPO;0
2019;5;14;2;C1;MEPO;0
2015;4;20;3;C1;MEPO;0
2016;4;2;3;C1;MEPO;0
2017;5;9;3;C1;MEPO;0
2018;6;15;3;C1;MEPO;0
2019;5;14;3;C1;MEPO;0
2015;4;20;4;C1;MEPO;0
2016;4;2;4;C1;MEPO;0
2017;5;9;4;C1;MEPO;0
2018;6;15;4;C1;MEPO;0
2019;5;14;4;C1;MEPO;0
2015;4;20;5;C1;MEPO;0
2016;4;2;5;C1;MEPO;0
2017;5;9;5;C1;MEPO;0
2018;6;15;5;C1;MEPO;0
2019;5;14;5;C1;MEPO;0
2015;4;20;6;C1;MEPO;0
2016;4;2;6;C1;MEPO;0
2017;5;9;6;C1;MEPO;0
2018;6;15;6;C1;MEPO;0
2019;5;14;6;C1;MEPO;0
2015;4;20;7;C1;MEPO;0
2016;4;2;7;C1;MEPO;0
2017;5;9;7;C1;MEPO;0
2018;6;15;7;C1;MEPO;0
2019;5;14;7;C1;MEPO;0
2015;4;20;8;C1;MEPO;0
2016;4;2;8;C1;MEPO;0
2017;5;9;8;C1;MEPO;0
2018;6;15;8;C1;MEPO;0
2019;5;14;8;C1;MEPO;0
2015;4;20;9;C1;MEPO;0
2016;4;2;9;C1;MEPO;0
2017;5;9;9;C1;MEPO;0
2018;6;15;9;C1;MEPO;0
2019;5;14;9;C1;MEPO;0
2015;4;20;1;C2;MEPO;0
2016;4;2;1;C2;MEPO;0
2017;5;9;1;C2;MEPO;0
2018;6;15;1;C2;MEPO;0
2019;5;14;1;C2;MEPO;0
2015;4;20;2;C2;MEPO;0
2016;4;2;2;C2;MEPO;0
2017;5;9;2;C2;MEPO;0
2018;6;15;2;C2;MEPO;0
2019;5;14;2;C2;MEPO;0
2015;4;20;3;C2;MEPO;0
2016;4;2;3;C2;MEPO;0
2017;5;9;3;C2;MEPO;0
2018;6;15;3;C2;MEPO;0
2019;5;14;3;C2;MEPO;0
2015;4;20;4;C2;MEPO;4
2016;4;2;4;C2;MEPO;0
2017;5;9;4;C2;MEPO;0
2018;6;15;4;C2;MEPO;0
2019;5;14;4;C2;MEPO;0
2015;4;20;5;C2;MEPO;0
2016;4;2;5;C2;MEPO;0
2017;5;9;5;C2;MEPO;0
2018;6;15;5;C2;MEPO;0
2019;5;14;5;C2;MEPO;0
2015;4;20;6;C2;MEPO;0
2016;4;2;6;C2;MEPO;0
2017;5;9;6;C2;MEPO;0
2018;6;15;6;C2;MEPO;0
2019;5;14;6;C2;MEPO;0
2015;4;20;7;C2;MEPO;0
2016;4;2;7;C2;MEPO;0
2017;5;9;7;C2;MEPO;0
2018;6;15;7;C2;MEPO;0
2019;5;14;7;C2;MEPO;0
2015;4;20;8;C2;MEPO;0
2016;4;2;8;C2;MEPO;2
2017;5;9;8;C2;MEPO;0
2018;6;15;8;C2;MEPO;0
2019;5;14;8;C2;MEPO;0
2015;4;20;9;C2;MEPO;0
2016;4;2;9;C2;MEPO;0
2017;5;9;9;C2;MEPO;0
2018;6;15;9;C2;MEPO;0
2019;5;14;9;C2;MEPO;0
2015;4;20;1;C3;MEPO;0
2016;4;2;1;C3;MEPO;0
2017;5;9;1;C3;MEPO;0
2018;6;15;1;C3;MEPO;0
2019;5;14;1;C3;MEPO;0
2015;4;20;2;C3;MEPO;0
2016;4;2;2;C3;MEPO;0
2017;5;9;2;C3;MEPO;0
2018;6;15;2;C3;MEPO;0
2019;5;14;2;C3;MEPO;0
2015;4;20;3;C3;MEPO;2
2016;4;2;3;C3;MEPO;0
2017;5;9;3;C3;MEPO;0
2018;6;15;3;C3;MEPO;0
2019;5;14;3;C3;MEPO;0
2015;4;20;4;C3;MEPO;0
2016;4;2;4;C3;MEPO;0
2017;5;9;4;C3;MEPO;0
2018;6;15;4;C3;MEPO;0
2019;5;14;4;C3;MEPO;0
2015;4;20;5;C3;MEPO;0
2016;4;2;5;C3;MEPO;0
2017;5;9;5;C3;MEPO;0
2018;6;15;5;C3;MEPO;0
2019;5;14;5;C3;MEPO;0
2015;4;20;6;C3;MEPO;0
2016;4;2;6;C3;MEPO;0
2017;5;9;6;C3;MEPO;0
2018;6;15;6;C3;MEPO;0
2019;5;14;6;C3;MEPO;0
2015;4;20;7;C3;MEPO;0
2016;4;2;7;C3;MEPO;0
2017;5;9;7;C3;MEPO;0
2018;6;15;7;C3;MEPO;0
2019;5;14;7;C3;MEPO;0
2015;4;20;8;C3;MEPO;0
2016;4;2;8;C3;MEPO;0
2017;5;9;8;C3;MEPO;0
2018;6;15;8;C3;MEPO;0
2019;5;14;8;C3;MEPO;0
2015;4;20;9;C3;MEPO;0
2016;4;2;9;C3;MEPO;0
2017;5;9;9;C3;MEPO;0
2018;6;15;9;C3;MEPO;0
2019;5;14;9;C3;MEPO;0
2015;4;20;1;C4;MEPO;0
2016;4;2;1;C4;MEPO;0
2017;5;9;1;C4;MEPO;0
2018;6;15;1;C4;MEPO;0
2019;5;14;1;C4;MEPO;0
2015;4;20;2;C4;MEPO;0
2016;4;2;2;C4;MEPO;0
2017;5;9;2;C4;MEPO;0
2018;6;15;2;C4;MEPO;0
2019;5;14;2;C4;MEPO;0
2015;4;20;3;C4;MEPO;0
2016;4;2;3;C4;MEPO;0
2017;5;9;3;C4;MEPO;0
2018;6;15;3;C4;MEPO;0
2019;5;14;3;C4;MEPO;0
2015;4;20;4;C4;MEPO;6
2016;4;2;4;C4;MEPO;0
2017;5;9;4;C4;MEPO;0
2018;6;15;4;C4;MEPO;0
2019;5;14;4;C4;MEPO;0
2015;4;20;5;C4;MEPO;0
2016;4;2;5;C4;MEPO;0
2017;5;9;5;C4;MEPO;0
2018;6;15;5;C4;MEPO;0
2019;5;14;5;C4;MEPO;0
2015;4;20;6;C4;MEPO;0
2016;4;2;6;C4;MEPO;0
2017;5;9;6;C4;MEPO;0
2018;6;15;6;C4;MEPO;0
2019;5;14;6;C4;MEPO;0
2015;4;20;7;C4;MEPO;0
2016;4;2;7;C4;MEPO;0
2017;5;9;7;C4;MEPO;0
2018;6;15;7;C4;MEPO;0
2019;5;14;7;C4;MEPO;0
2015;4;20;8;C4;MEPO;0
2016;4;2;8;C4;MEPO;1
2017;5;9;8;C4;MEPO;0
2018;6;15;8;C4;MEPO;0
2019;5;14;8;C4;MEPO;0
2015;4;20;9;C4;MEPO;0
2016;4;2;9;C4;MEPO;0
2017;5;9;9;C4;MEPO;0
2018;6;15;9;C4;MEPO;0
2019;5;14;9;C4;MEPO;0
2015;4;20;1;C5;MEPO;0
2016;4;2;1;C5;MEPO;0
2017;5;9;1;C5;MEPO;0
2018;6;15;1;C5;MEPO;0
2019;5;14;1;C5;MEPO;0
2015;4;20;2;C5;MEPO;0
2016;4;2;2;C5;MEPO;0
2017;5;9;2;C5;MEPO;0
2018;6;15;2;C5;MEPO;0
2019;5;14;2;C5;MEPO;0
2015;4;20;3;C5;MEPO;0
2016;4;2;3;C5;MEPO;0
2017;5;9;3;C5;MEPO;0
2018;6;15;3;C5;MEPO;0
2019;5;14;3;C5;MEPO;0
2015;4;20;4;C5;MEPO;0
2016;4;2;4;C5;MEPO;0
2017;5;9;4;C5;MEPO;0
2018;6;15;4;C5;MEPO;0
2019;5;14;4;C5;MEPO;0
2015;4;20;5;C5;MEPO;0
2016;4;2;5;C5;MEPO;2
2017;5;9;5;C5;MEPO;0
2018;6;15;5;C5;MEPO;0
2019;5;14;5;C5;MEPO;0
2015;4;20;6;C5;MEPO;0
2016;4;2;6;C5;MEPO;0
2017;5;9;6;C5;MEPO;0
2018;6;15;6;C5;MEPO;0
2019;5;14;6;C5;MEPO;0
2015;4;20;7;C5;MEPO;0
2016;4;2;7;C5;MEPO;0
2017;5;9;7;C5;MEPO;0
2018;6;15;7;C5;MEPO;0
2019;5;14;7;C5;MEPO;0
2015;4;20;8;C5;MEPO;0
2016;4;2;8;C5;MEPO;0
2017;5;9;8;C5;MEPO;0
2018;6;15;8;C5;MEPO;0
2019;5;14;8;C5;MEPO;0
2015;4;20;9;C5;MEPO;0
2016;4;2;9;C5;MEPO;0
2017;5;9;9;C5;MEPO;0
2018;6;15;9;C5;MEPO;0
2019;5;14;9;C5;MEPO;0
2015;4;20;1;C6;MEPO;0
2016;4;2;1;C6;MEPO;0
2017;5;9;1;C6;MEPO;0
2018;6;15;1;C6;MEPO;0
2019;5;14;1;C6;MEPO;0
2015;4;20;2;C6;MEPO;0
2016;4;2;2;C6;MEPO;0
